product_group,goc,pol_num,pre_ann,sum_assur,total_fund
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2018_IF,1612,30816656680,636062469000,37949925116.781522
ULSPO6_IDR,ULSPO6_EAGLE_AG_IDR_UL_2019_IF,104,1491224000,34254600000,1351982704.66236
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2014_IF,9170,135389408084,3611082903000,277435770296.762926
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2015_IF,2328,36500716856,982949468000,69880062017.305005
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2016_IF,2497,40119892687.15724432,1170438183000,73500174474.224633
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2017_IF,2721,45542175317.06293928,1099621580001,70325525719.027123
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2018_IF,2087,32189774877.32426944,770389000008,44318678919.926354
ULSPO6_IDR,ULSPO6_SPRING_AG_IDR_UL_2019_IF,129,1483626000,31348120000,1766222150.919101
ULSPO6A_IDR,ULSPO6A_SPRING_AG_IDR_UL_2021_IF,2,66084000,600000000,24148897.864635
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2014_IF,3042,42288017624,587604235000,75724646476.570904
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2015_IF,810,9313516000,132587950000,16536758069.999442
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2016_IF,939,12574566000,209373600020,18079485154.635248
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2017_IF,975,10880566008,142746600000,16167845305.488549
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2018_IF,806,8572908001,111602596960,12768595919.893191
ULSPO7_IDR,ULSPO7_AZID_AG_IDR_UL_2019_IF,25,336984000,4170000000,386658162.132085
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2014_IF,1,12000000,150000000,45501392
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2015_IF,130,2792752000,27173000000,3685687491.225989
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2016_IF,1184,23617250781.73279148,289691780022,34965823594.924083
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2017_IF,1690,36406394616,376936560000,43348214434.656189
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2018_IF,1733,35065687617.97145408,343559272000,35101370697.736965
ULSPO7_IDR,ULSPO7_EAGLE_AG_IDR_UL_2019_IF,137,2113776000,17145800000,2214529101.005824
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2014_IF,6465,98259041896,1472626944002,162765573659.842606
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2015_IF,1782,28732301508,415019429000,48419706600.584138
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2016_IF,2281,31336306822,488959070000,46837971088.886121
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2017_IF,3009,40615245250,560720230000,54394211566.644626
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2018_IF,2681,33763148262,480655659200,42119749328.048669
ULSPO7_IDR,ULSPO7_SPRING_AG_IDR_UL_2019_IF,244,2249260000,33348300000,2536328359.670924
ULSPO7A_IDR,ULSPO7A_AZID_AG_IDR_UL_2021_IF,1,12000000,200000000,5819103
ULSPP__IDR,ULSPP__SCB_NK_IDR_UL_2014_IF,315,4977100003.9992,109805000000,24909999385.048025
ULSPP__USD,ULSPP__SCB_NK_USD_UL_2014_IF,23,69700,903500,163479.9394276
ULSPPR_IDR,ULSPPR_SCB_NK_IDR_UL_2014_IF,122,2761308004,69415000000,10402212285.388514
ULSPPR_USD,ULSPPR_SCB_NK_USD_UL_2014_IF,13,32750,665000,156142.741174
ULSS___IDR,ULSS___PERMATA_NK_IDR_UL_2014_IF,176,761559996,24321000000,7873781297.997171
ULSS___USD,ULSS___PERMATA_NK_USD_UL_2014_IF,3,2700,45000,34586.8108024
ULSSA__IDR,ULSSA__AZID_AG_IDR_UL_2014_IF,78,885112008.08,39300000000,5603125884.859913
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2014_IF,357,2242492000,123622800000,7568244631.040076
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2015_IF,125,912760000,46284000000,3287249310.923282
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2016_IF,81,656480000,36117850000,1681192896.433995
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2017_IF,69,489540000,29062000000,1050907164.900336
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2018_IF,62,526999992,32985000000,1119390319.569053
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2019_IF,89,751200000,33620000000,2398860660.485596
ULSSA2_IDR,ULSSA2_AZID_AG_IDR_UL_2020_IF,10,122400000,5432000000,174155566.266129
ULSSA2A_IDR,ULSSA2A_AZID_AG_IDR_UL_2020_IF,4,21600000,1375000000,29593944.141394
ULSSA2A_IDR,ULSSA2A_AZID_AG_IDR_UL_2021_IF,26,161700000,8881000000,216078703.777504
ULSSA2A_IDR,ULSSA2A_AZID_AG_IDR_UL_2022_IF,35,520400000,20075000000,750206753.170103
ULSSA2A_IDR,ULSSA2A_AZID_AG_IDR_UL_2023_IF,11,47000000,2405000000,51869473.067385
ULSSP__IDR,ULSSP__PERMATA_NK_IDR_UL_2014_IF,103,4521000000,37075000000,12640180771.586623
ULSSP1_IDR,ULSSP1_ANZ_NK_IDR_UL_2016_IF,63,4293000000,38290000000,9460239589.115091
ULSSP2_IDR,ULSSP2_ANZ_NK_IDR_UL_2017_IF,25,1805000000,17750000000,4556771075.524407
ULSSP2_IDR,ULSSP2_ANZ_NK_IDR_UL_2018_IF,1,25000000,125000000,104200992
ULSSPR_IDR,ULSSPR_PERMATA_NK_IDR_UL_2014_IF,47,1900000000,17900000000,6851493656
ULSSR__IDR,ULSSR__PERMATA_NK_IDR_UL_2014_IF,2100,10942799984,314414200040,95950486652.801127
ULSSR__USD,ULSSR__PERMATA_NK_USD_UL_2014_IF,14,13650,462000,210324.6436604
ULSUS__IDR,ULSUS__SCB_NK_IDR_UL_2014_IF,1482,70498872680,993264999999,121722167827.88325
ULSUS__IDR,ULSUS__SCB_NK_IDR_UL_2015_IF,1,50000000,500000000,59310527
ULSVM1_IDR,ULSVM1_CITIBANK_NK_IDR_UL_2014_IF,16,320000000,900000000,771251276.539551
ULSVM2_IDR,ULSVM2_CITIBANK_NK_IDR_UL_2014_IF,16,320000000,1450000000,1533572695.544925
ULSVM3_IDR,ULSVM3_CITIBANK_NK_IDR_UL_2014_IF,7,140000000,500000000,1860261009.795811
ULSVP__IDR,ULSVP__CITIBANK_NK_IDR_UL_2014_IF,165,11889999996,146175000000,25952044102.870743
ULUML__IDR,ULUML__PERMATA_NK_IDR_UL_2014_IF,3,600000000,750000000,1000037145
ULWPL2_IDR,ULWPL2_NISP_NK_IDR_UL_2023_IF,18,3139999996,93000000000,6351234293.755222
ULWPL2_IDR,ULWPL2_NISP_NK_IDR_UL_2024_IF,14,2175000000,75046735522,1700496962
ULWPL2_USD,ULWPL2_NISP_NK_USD_UL_2023_IF,9,195400,3846000,442121.4686567
ULWPL2_USD,ULWPL2_NISP_NK_USD_UL_2024_IF,9,147000,3420000,106900.20661931
ULWPL2_IDR,ULWPL2_QNB_NK_IDR_UL_2023_IF,5,890000000,34000000000,1061364726
ULWPL2_IDR,ULWPL2_QNB_NK_IDR_UL_2024_IF,8,1017000000,43000000000,652398322.956151
ULWPL2_IDR,ULWPL2_QNB_NK_IDR_UL_2025_Q1,1,120000000,5000000000,82319270
ULWPL2_USD,ULWPL2_QNB_NK_USD_UL_2024_IF,5,60000,1900000,38079
ULWPL2_USD,ULWPL2_QNB_NK_USD_UL_2025_Q1,2,24000,760000,16706
ULWPR2_IDR,ULWPR2_BCI_NK_IDR_UL_2023_IF,7,243000000,5675000000,370077859.684361
ULWPR2_IDR,ULWPR2_BCI_NK_IDR_UL_2024_IF,9,329000000,2185000000,960759705.50484
ULWPR2_IDR,ULWPR2_BCI_NK_IDR_UL_2025_Q1,3,72000000,800000000,37978363
ULWPR2_IDR,ULWPR2_HANA_NK_IDR_UL_2023_IF,5,260000000,2050000000,210247326
ULWPR2_IDR,ULWPR2_HANA_NK_IDR_UL_2024_IF,58,2536000000,61040000000,73923429921.910784
ULWPR2_IDR,ULWPR2_HANA_NK_IDR_UL_2025_Q1,6,345000000,4250000000,18291362551.156591
ULWPR2_USD,ULWPR2_HANA_NK_USD_UL_2023_IF,1,3500,75000,3379
ULWPR2_USD,ULWPR2_HANA_NK_USD_UL_2024_IF,11,53700,981500,139035.81691488
ULWPR2_IDR,ULWPR2_QNB_NK_IDR_UL_2023_IF,24,1619999996,23000000000,3434618119.528024
ULWPR2_IDR,ULWPR2_QNB_NK_IDR_UL_2024_IF,5,295000000,1475000000,370897284.588659
ULWPR2_IDR,ULWPR2_QNB_NK_IDR_UL_2025_Q1,1,45000000,300000000,25611537
ULWPR2_USD,ULWPR2_QNB_NK_USD_UL_2023_IF,1,2500,50000,2634
ULWPR2_USD,ULWPR2_QNB_NK_USD_UL_2024_IF,2,8300,81000,27689.25118945
ULWPR2_IDR,ULWPR2_VICTORIA_NK_IDR_UL_2023_IF,8,555000000,7750000000,589124746
ULWPR2_IDR,ULWPR2_VICTORIA_NK_IDR_UL_2024_IF,4,525000000,3500000000,219512043
ULWSL__IDR,ULWSL__BCI_NK_IDR_UL_2025_Q1,1,80000000,2000000000,44204238
ULWSL__USD,ULWSL__BJB_NK_USD_UL_2024_IF,1,19250,481250,9885
UVSG1__USD,UVSG1__PERMATA_NK_USD_PI_2014_IF,4,200690.75,1225000,223674
UVSG1__USD,UVSG1__SCB_NK_USD_PI_2014_IF,1,72885,300000,86735
UVSG2__USD,UVSG2__PERMATA_NK_USD_PI_2014_IF,5,797338,1600000,920893
UVSG2__USD,UVSG2__SCB_NK_USD_PI_2014_IF,40,8756184.64,19280000,10867668
UVSG2__USD,UVSG2__SCB_NK_USD_PI_2015_IF,1,187713,300000,209039
UVSG2__USD,UVSG2__SCB_NK_USD_PI_2016_IF,1,145470,300000,166631
_IDR,ULGALLOC_AZID_AG_IDR_GS_2014_IF,4059,19501319967.195,13108000000,89403480982.310882325
_IDR,ULGALLOC_AZID_AG_IDR_GS_2019_IF,5,240000000,5000000,459001010.71
_IDR,ULGALLOC_AZID_AG_IDR_GS_2020_IF,529,6396404520,538000000,8341599027.8777
_IDR,ULGALLOC_AZID_AG_IDR_GS_2021_IF,5,1783848000,75000000,6139844286.9
_USD,ULGALLOC_AZID_AG_USD_GS_2014_IF,7,33273,2450,21741.4937717
_IDR,ULSPOOL_AZID_AG_IDR_GS_2014_IF,53,2810272603.268278454,251000000,4163051134.140370042
_IDR,ULSPOOL_AZID_AG_IDR_GS_2015_IF,2,843639.9497,10000000,104425073.634
_IDR,ULSPOOL_AZID_AG_IDR_GS_2016_IF,3,3348415.35004,17500000,3360004.8842
_IDR,ULSPOOL_AZID_AG_IDR_GS_2018_IF,2,5714285.714,10000000,93802940.89
_IDR,ULSPOOL_AZID_AG_IDR_GS_2019_IF,8,277629410.57,40000000,283631704.55768
_IDR,ULSPOOL_AZID_AG_IDR_GS_2020_IF,5,73030228.392,25000000,267023050.84
_IDR,ULSPOOL_AZID_AG_IDR_GS_2021_IF,4,10165004.1624,22500000,29293271.2742
